"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-22","8.28",,"0.08",,"0.0","0.0","74","79","68",,"   80","   70",,"16.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-23","6.71",,"0.25",,"0.0","0.0","70","74","64",,"   50","   40",,"14.1","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-24","6.49",,"0.00",,"0.0","0.0","71","83","64",,"  120","   20",,"14.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-25","4.70",,"0.00",,"0.0","0.0","74","86","63",,"   20","   80",,"10.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-26","4.47",,"0.00",,"0.0","0.0","79","90","69",,"  200","  190",,"12.1","15.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-27","7.61",,"0.00",,"0.0","0.0","78","89","67",,"  230","  220",,"10.1","15.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-28","12.75",,"0.00",,"0.0","0.0","78","81","66",,"  330","  310",,"21.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-29","6.26",,"0.00",,"0.0","0.0","71","81","61",,"  130","  150",,"13.0","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-30","6.04",,"0.00",,"0.0","0.0","71","81","60",,"  190","  210",,"13.0","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-08-31","8.72",,"1.11",,"0.0","0.0","79","93","72",,"  270","  260",,"36.0","44.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-01","6.71",,"0.01",,"0.0","0.0","79","89","74",,"  220","  230",,"13.0","17.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-02","9.84",,"0.18",,"0.0","0.0","83","93","74",,"  270","  270",,"35.1","46.1",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-03","6.71",,"0.00",,"0.0","0.0","78","85","71",,"  350","  330",,"14.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-04","5.59",,"0.00",,"0.0","0.0","77","87","68",,"  230","  220",,"14.1","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-05","5.82",,"0.00",,"0.0","0.0","78","89","72",,"  180","  220",,"13.0","17.0","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-06","9.62",,"0.01",,"0.0","0.0","82","93","72",,"  300","  300",,"23.0","28.0",,,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-07","6.71",,"0.00",,"0.0","0.0","74","83","66",,"   20","   10",,"18.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-08","10.29",,"0.00",,"0.0","0.0","72","75","67",,"  100","  100",,"23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-09","10.74",,"0.00",,"0.0","0.0","70","76","67",,"   60","   30",,"16.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-10","6.49",,"0.00",,"0.0","0.0","73","82","67",,"   50","   80",,"13.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-11","9.84",,"0.00",,"0.0","0.0","75","84","67",,"  230","  210",,"21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-12","7.83",,"0.00",,"0.0","0.0","72","78","63",,"   10","   10",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-13","8.50",,"0.36",,"0.0","0.0","67","72","59",,"  330","  320",,"18.1","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-14","6.49",,"0.00",,"0.0","0.0","61","69","53",,"   10","   10",,"16.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-15","5.14",,"0.00",,"0.0","0.0","62","72","53",,"  170","  170",,"12.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-16","6.93",,"0.20",,"0.0","0.0","67","74","59",,"  330","  360",,"16.1","25.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-17","4.70",,"0.00",,"0.0","0.0","66","75","56",,"  230","  360",,"10.1","15.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-18","5.82",,"0.00",,"0.0","0.0","66","74","56",,"  270","  270",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-19","10.74",,"0.00",,"0.0","0.0","64","72","58",,"   30","   20",,"17.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-20","6.26",,"0.00",,"0.0","0.0","66","79","56",,"  130","  130",,"15.0","19.9",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-21","5.82",,"0.00",,"0.0","0.0","71","79","65",,"  290","  300",,"19.9","25.9","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-22","12.75",,"0.00",,"0.0","0.0","69","73","57",,"  330","  330",,"21.0","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-23","4.92",,"0.00",,"0.0","0.0","61","72","50",,"  360","  360",,"15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-24","11.41",,"0.04",,"0.0","0.0","63","73","55",,"   90","   80",,"21.0","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-25","14.32",,"0.89",,"0.0","0.0","63","64","59",,"   40","   30",,"23.9","31.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-26","6.71",,"0.00",,"0.0","0.0","65","78","55",,"   30","   40",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-27","4.92",,"0.00",,"0.0","0.0","70","84","59",,"   80","   80",,"12.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-28","4.92",,"0.00",,"0.0","0.0","71","86","60",,"  220","  220",,"13.0","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-29","5.82",,"0.00",,"0.0","0.0","69","76","64",,"  270","  210",,"14.1","19.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-09-30","5.14",,"0.00",,"0.0","0.0","70","79","63",,"   80","   80",,"16.1","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-01","7.83",,"0.00",,"0.0","0.0","67","73","62",,"   70","   30",,"13.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-02","7.16",,"0.00",,"0.0","0.0","66","73","62",,"   10","   20",,"14.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-03","6.49",,"0.06",,"0.0","0.0","65","72","59",,"  130","  130",,"16.1","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-04","12.08",,"0.17",,"0.0","0.0","66","70","50",,"  310","  310",,"23.9","32.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-05","8.28",,"0.00",,"0.0","0.0","53","61","43",,"  290","  290",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-06","9.62",,"0.00",,"0.0","0.0","58","72","47",,"  190","  190",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-07","10.51",,"0.38",,"0.0","0.0","66","71","63",,"  210","  190",,"23.0","31.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-08","13.42",,"0.00",,"0.0","0.0","68","75","56",,"  180","  180",,"29.1","36.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-09","9.62",,"0.00",,"0.0","0.0","62","70","51",,"  230","  210",,"19.9","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-10","3.36",,"0.00",,"0.0","0.0","59","61","53",,"   60","  360",,"8.9","13.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-11","8.50",,"0.48",,"0.0","0.0","55","57","50",,"  350","   10",,"17.0","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-12","5.37",,"0.00",,"0.0","0.0","54","64","46",,"   40","   10",,"10.1","17.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-13","4.47",,"0.02",,"0.0","0.0","59","66","56",,"  150","  180",,"13.0","15.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-14","8.72",,"0.00",,"0.0","0.0","70","79","65",,"  190","  190",,"21.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-15","9.17",,"0.66",,"0.0","0.0","72","77","67",,"  170","  170",,"21.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2014-10-16","9.84",,"0.24",,"0.0","0.0","67","72","60",,"  230","  210",,"18.1","28.0","    1",,,,,,"    1",
